product,verified,rating,date,author,content,title
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,AaronGS,"Great quality video, good night vision capability and great recording!",Excellent Outdoor Camera!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Stanley,This camera is amazing!! I can see everyyyyything!,Amazing Quality
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,JustMe,Did not put this camera up because the one inside is just right,Giving 5 stars because of reviews
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,jbennett,Best Buy service techs came out to install and where i wanted the cameras installed called for to much work to run power to them. Be sure you can run power to them and not have a lot of exposed wires.,Nest - Cam Outdoor 1080p Wi-Fi Network Surveillanc
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2017,joken,This system has a great picture but like all of the Wifi camera systems this consumer has tried its undependable because of the wireless transmission and the motion detection is also hit or miss it can be defeated by slow and steady movements this system works well if nothing serious is happening tech support is in country and helps,Wifi camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Bearcat,I.love my cameras they have excellent pictures. You can view a long ways away.,great cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,rjervis,"Excellent streaming, and sound. Have now purchased two cameras!",Great Video Cam!
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,colleen,hopefully it will work with the modem that the person I am giving it to has.,"it is a Christmas gift, so I haven't opened it yet"
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Chloeanne123,great cameras very easy and fast to install plug and play system,great system
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2017,5thofNov17,"According to the internet reviews, this product was supposed to have the best video quality in comparison. 

1) video quality was a bit choppy in the day.
2) night quality was fair.
3) the download of the video was slow.
4) it did get all our cats movements at nights.
5) it did view a good fifteen feet away.",Average
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Darwin,Good and fast service. Expert advise whenever I go there,Good service always.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Nbusk,No problems - works great! I would recommend to others,Great system
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,ashdane,I REALLY ENJOYED THIS CAMERA AND WOULD HIGHLY RECOMMEND THIS TO A FREINF,great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,RaeRae,I love the nest products. They have a very clear view for quite a distance,Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Nate,"Yes the video is nice, but you need to make sure you WiFi can handle all the video",Good video make sure WiFi can handle
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Henri117,Awesome camera love it. Love the 1080 p great angle,Great device
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,Lucas,"It appears that these camera work well. Haven’t had to use them yet, but I guess that’s a good thing.",Not quite sure yet .
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Lovehalosa,Love the outdoor quality of these i use them in my dig kennels,Great
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Vans,The camera is great and I like it i need to get another one,Nice camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Staticmem,This is my 4th camera and it is with the price. I highly recommend it.,Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,missymoe,"Camera works well, and the picture is quite clear. Needs a spot light.",works well - clear picture
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Luis,I would tell my friends about this nest camera great night vision,Great
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Morgan,I love our new camera we installed our camera as soon as we got it.,Very nice quality
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Katarita,"Nest are the best product,Excellent view in everything.","They are the best visible, I love it,!"
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,ML90621,With so many options out there now I stuck with Nest because I already have an indoor camera. But the outdoor one is kind of inconvenient as it still has to be plugged in.,Should have gone wireless
Google - Nest Cam Outdoor security camera - White,1,2,23 Nov 2019,Unhappy,"I bought these cameras to monitor my property while I was out of the country. The cameras quit working 5 days into my trip. 
The internet went down for a short time and when it came back on, the cameras didn’t. My previous camera system always reconnected after an outage. For the price I paid, I expected this would not be a problem. Don’t buy these cameras if you’re looking for reliability and piece of mind.",Not reliable.
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,Apple17,"Great camera for outdoors 
Very clear picture 
And sound clear",Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Messay75,This is a great product! It has very good pictures.,Great product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,quail,Nest is a good brand. Looking forward to a smart lock offering.,Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,Bestbuyad,I would recommend this product to anyone looking for a wifi camera,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Kevinalvarado756,Has everything I needed for a surveillance camera.,Great product
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,ruth,"Good camera, goes offline alot. Bought better router, still same issue.",Good
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Backstabber,Motion detection to alert time was immediate with live HD video and audio feed to my smart phone.,Very fast motion detection alert to my phone
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Jrt0412,this will serve very well for my wife and my new home,great product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Woodsia,Very happy. Packaging great... online help great quality product.,Just what we were looking for
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Maclae,"Easy to install, very clear image, better than the other brands.",Excellent
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,tdilorizzle,I have this on my back door and Ring for the front. Very convenient having both entrances monitored,Great product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Chago,"Good picture quality, motion sensor and very reliable.",Best eyes
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Bobbieboo,Had for about a month now and it is working great.,Sorry I didn't know about this product earlier
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,Sonofworf,"Expensive, but you get what you pay for. Requires a subscription to get full features though.","Expensive, but quality"
Google - Nest Cam Outdoor security camera - White,1,1,23 Nov 2019,notforbeginner,"The cameras are good but install and speed are bad.

Install of each outside camera has to be done at the router. If something goes wrong you have to take it down and set it back up next to the router. Many error codes and overall messy install. If you change your internet router your have total each camera down and bring it to the router. 

Called tech support after two days of issues and this was the resolution.  Even though we have internet service in our entire yard and house the syncing of the camera needs to be done  close the router. 

I wish I had bought another system but had the nest thermostat so went with them.",set up is terrible
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,rcbevington,Works well. I only wish it would send a text message instead of merely a notification.,Pretty Good
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2017,jennn,"I would recommend waiting till this item is wireless. It is an eye sore to look at the wires running through your home. Also, there are other cameras out there that have free 7 day video storage as oppose to NEST which requires a monthly/ yearly subscription for 10 days. It will only store up to 3 hrs of video for free.","good, but prefer something else"
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,Bassmaster,"We have been having problems with outside cameras!  The light doesn’t come on after dark,as it should?",We have been having problems with the outside came
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Newhome,Liked the picture quality and that you plug it in so no charging of batteries,Nice camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,MrsCarrie,Crystal clear and worth every penny. Would recommend,Best Camera
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2018,utilaisla,"The cameras are fantastic, they feel and look high end. The video quality is just awesome except for night vision. There’s also like 3 second delay on the notification. NEST AWARE IS A RIP-OFF!! I bought this cameras because I love the plug in option.",Great cameras.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Caber,Both these for my 2 homes and are a great product ...,Great product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Susan,No problem with product. It performs as it should perform,Good product
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Alacyne,"I have several of these, and am still impressed with how well they work.",Excellent Quality and performance
